Sentence_ID,Doc_ID,Country,Year,Document_Name,Sentence_Text
593,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"The initiative’s approach is to implement the systems by commissioning companies, especially start-ups."
594,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"For this purpose, 80% of the funds flow into those companies that cover their full costs and can even achieve a profit margin."
595,2,GER,2023,Quantum Technologies Conceptual Framework Programme,This is particularly important for small and medium-sized enterprises or start-ups who have less financial power.
596,2,GER,2023,Quantum Technologies Conceptual Framework Programme,The development of quantum computers for DLR’s research fields is therefore building up a parallel industrial ecosystem.
597,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"At the same time the results (intellectual property) and co-determination rights in this potentially sensitive area of technology are to be secured for DLR, although the companies executing the work are to be given the freedom to act through a grant-back."
598,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"In addition, co-location at the DLR institutes in Hamburg and Ulm, among others, provides incentives for relevant, innovative companies from the European economic area to settle in Germany."
599,2,GER,2023,Quantum Technologies Conceptual Framework Programme,A measuring device in a laboratory environment.
600,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Max-Planck-Gesellschaft zur Förderung der Wissenschaften e. V. [Max Planck Society for the Advancement of Science] (MPG) The Max Planck Society (MPG) began funding basic research on quantum science and technology (QST) at an early stage in the spirit of the second quantum revolution.
601,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"In 1981, the Max Planck Institute (MPI) for Quantum Optics was founded in Garching, in 1993 the experimental branch of the MPI for Gravitational Physics was set up in Hanover, in 1994 it was the turn of the MPI for the Physics of Complex Systems in Dresden, and in 2009 the MPI for the Physics of Light in Erlangen."
602,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"In addition, the Max Planck Institutes for Solid State Research in Stuttgart, for Computer Science in Saarbrücken, for Nuclear Physics in Heidelberg, for Multidisciplinary Natural Sciences in Göttingen, for Chemical Solid-state Physics in Dresden, for the Structure and Dynamics of Matter in Hamburg, for Microstructure Physics in Halle, for Mathematics in Science in Leipzig, for Intelligent Systems in Tübingen, for Security and Privacy in Bochum as well as the Fritz Haber Institute in Berlin also work in part on aspects of this topic."
603,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"With the fundamental research carried out on QST at all these institutes, the MPG sees itself as a pioneer and supporter of the current specialist programmes for quantum technologies."
604,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"The MPG regards QST as a strategically important topic, not only in terms of fundamental research, but also in terms of the potential economic benefits."
605,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Germany is excellently positioned when it comes to fundamentals and it can take up a leading role in the global competition for QST.
606,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"The MPG contributes central expertise in the area of QST, including in the following fields:  ∙ Quantum computing (Garching, Erlangen, Bochum,Tübingen)  ∙ Quantum simulation (Garching, Erlangen, Dresden,Hamburg)  ∙ Quantum cryptography, quantum communication,quantum internet (Garching, Erlangen, Bochum)  ∙ Quantum information theory (Garching, Leipzig,Saarbrücken)  ∙ Quantum sensor technology, quantum metrology,quantum imaging (Stuttgart, Hanover, Heidelberg,Garching, Göttingen)  ∙ Quantum devices (Halle, Stuttgart, Dresden, Garching, Erlangen)  ∙ Quantum materials (Stuttgart, Hamburg, Halle,Dresden)   The MPG sees its contribution to the national strategy primarily within the context of the continuation and expansion of excellent fundamental research."
607,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"This also includes opening up new subject areas, paying attention to the patenting of new ideas, promoting spin-off companies and start-ups, and participating in national and international research networks."
608,2,GER,2023,Quantum Technologies Conceptual Framework Programme,The MPG makes essential contributions to the transfer of fundamental phenomena of the second quantum revolution into application-relevant technologies.
609,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"For example, the MPG played a key role in the expert council that identified the central challenges in the field of quantum computing and issued recommendations for future action in the form of a national roadmap at the beginning of 2021."
610,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"The MPG has tightened up its strategy with regard to QST; extensive activities have been launched, both internally and externally, two of which are briefly explained below:  Max Planck Quantum Alliance (MPQA)  An important component of a sustainable long-term strategy for the MPG in the area of QST is the establishment of an internationally visible umbrella organisation that unites the various activities (new and existing) within the MPG and provides a platform for the implementation of further measures."
611,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"This MPQA initiative aims to increase the global visibility of the MPG in QST, to strengthen the collaboration within the MPG between the participating departments in the field of QST, and to increase competitiveness in attracting top talent who are very much in demand internationally."
612,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"As some of the QST research topics are located between the core areas of different institutes (especially with regard to scientific concepts and/or the required technological infrastructures), the interdisciplinarity of QST remains an ongoing challenge."
613,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"Munich Quantum Valley (MQV)  The MPG is a driving force behind the Munich Quantum Valley initiative, which aims to establish   quantum computing and quantum technologies in Bavaria as a unique network of its kind in Europe."
614,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"The members of the initiative (the Bavarian Academy of Sciences and Humanities (BAdW), the Ludwig- Maximilians-Universität München (LMU), the Tech-nische Universität München (TUM), the Friedrich- Alexander-Universität Erlangen-Nürnberg (FAU), the Fraunhofer Gesellschaft (FhG), the German Aerospace Center (DLR) and the MPG) signed the founding char-ter of the MQV Association on 27 January 2022."
615,2,GER,2023,Quantum Technologies Conceptual Framework Programme,The Free State of Bavaria is supporting the initiative with EUR 300 million in funding from the High-Tech Agen-da Bavaria until 2025.
616,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"In addition, there is more than EUR 80 million from funding programmes run by the Federal Ministry of Education and Research (from the Quantum Technologies Stimulus Package) and the Federal Ministry for Economic Affairs and Climate Action, which was obtained through the submission of joint applications from members of the initiative."
617,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"More than 40 scientific institutions, research insti-tutes and companies have thus far joined forces under the umbrella of the MQV."
618,2,GER,2023,Quantum Technologies Conceptual Framework Programme,The main goal of the initiative is to establish a Centre for Quantum Computing and Quantum Technol-ogies (ZQQ) over the next five years.
619,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"This centre will provide access to computers based on the three technologies in quantum computing that seem to be most promising at the moment: superconducting, ionic and atomic qubits."
620,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Research and industry are thereby closely interlinked to ensure efficient tech-nology transfer and to promote the establishment of start-up companies.
621,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"The initiative also envisages the establishment of a quantum technology park that can be used by the research institutions together with the more than 20 German and European high-tech com-panies in the Greater Munich area that have shown a great interest, or are already active, in the field of QST."
622,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"Among them are companies such as Airbus, attocube, BMW, Fujitsu, Google, Huawei, Infineon, Menlo Systems, Microsoft, OHB, Rohde&Schwarz, Siemens, Toptica Photonics and Volkswagen."
623,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Research capacities are thereby bundled together and scientific findings are translated into marketable products at an accelerated pace.
624,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"In addition, these activities are supported through qualification and training offers as well as funding programmes for quantum technology start-ups."
625,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Inner workings of the apparatus in which ions are trapped.
626,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"Physikalisch-Technische Bundesanstalt  [National Metrology Institute of Germany] (PTB) Within the scope of its statutory mandate, the Federal Institute of Metrology (PTB) is responsible for traceability in the field of metrology and the provision of services, as well as in the field of quantum technologies."
627,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"Examples of PTB-relevant quantum technologies are high-precision quantum standards for electrical quantities (resistance, voltage), high-precision sensors for magnetic fields, for pressure or for temperature, single-electron pumps with high-grade non-traditional properties as well as single-photon sources and detectors for quantum radiometry and quantum cryptography."
628,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"Furthermore, ultra-stable and accurate optical clocks with far-reaching fields of application in communication, navigation and geodesy all feature among PTB’s significant research results."
629,2,GER,2023,Quantum Technologies Conceptual Framework Programme,In the past PTB has consistently expanded the further development of quantum metrology and quantum sensor technology as part of its regular strategic planning as a result of the enormous economic potential and expected demand from research and industry.
630,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"Within the framework of the representation of SI units, which have been significantly based on quantum physics since 2019, PTB combines the most important fields of quantum technology (QT) in a technologically leading position under one roof and is characterised by a long-standing, close cooperation with industry."
631,2,GER,2023,Quantum Technologies Conceptual Framework Programme,This puts PTB in a position to support the German economy in a unique way.
632,2,GER,2023,Quantum Technologies Conceptual Framework Programme,New economic fields unique in the world can be opened up in Germany in this way and a clear locational advantage can therefore be developed in Germany.
633,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"To this end the Quantum Technology Competence Centre (QTZ), named in the Quantentechnologien –  von den Grundlagen zum Markt [Quantum Technologies – from Fundamentals to Market] framework programme, has been established since 2019 as PTB’s reference point for access to QT expertise and infrastructure for partners from industry and science."
634,2,GER,2023,Quantum Technologies Conceptual Framework Programme,The central goal is to support the development of QT with economic potential.
635,2,GER,2023,Quantum Technologies Conceptual Framework Programme,This enables PTB’s expert knowledge and its role as a national metrology institute to be effectively used to exploit the potential of quantum technologies so that optimum added value for society and the economy can be generated.
636,2,GER,2023,Quantum Technologies Conceptual Framework Programme,The QTZ focuses on the fields of action that are briefly set out below.
637,2,GER,2023,Quantum Technologies Conceptual Framework Programme,1.
638,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Robust components and technologies.
639,2,GER,2023,Quantum Technologies Conceptual Framework Programme,The application of QT in the market requires robust anduser-friendly QT components and devices that canalso be used by non-experts in the tough environment of industrial operations.
640,2,GER,2023,Quantum Technologies Conceptual Framework Programme,PTB enables QTcomponents already established at PTB (and otherresearch institutions) to be developed further tomeet the requirements of this practical application.
641,2,GER,2023,Quantum Technologies Conceptual Framework Programme,2.
642,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Calibrations and services.
643,2,GER,2023,Quantum Technologies Conceptual Framework Programme,An important prerequisitefor commercial use is reliable and comparable QTcomponents and the assurance and certification ofspecifications for quality assurance through calibration and characterisation.
644,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"With these originalservices provided by PTB in its role as an independent, national metrology institute, PTB creates animportant, resilient basis for QT to enter the market."
645,2,GER,2023,Quantum Technologies Conceptual Framework Programme,3.
646,2,GER,2023,Quantum Technologies Conceptual Framework Programme,User platforms in the QTZ.
647,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"The user platforms provide robust and user-friendly measuring stationsin key areas of QT and are to be used by externalpartners, supported by the staff and infrastructureat PTB."
648,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"The aim here is to enable partners to gaintheir own experience in QT without having to buildthe infrastructure themselves, something that typically requires very high levels of investment andlead times, especially in QT."
649,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"A lack of contact andexperience in relation to the techniques used andtheir time-consuming set-up represent a furtherchallenge, especially for small and medium-sizedenterprises (SMEs)."
650,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"Particularly in a potentially verydynamic and disruptive field such as QT, this can bea major disadvantage that is difficult to remedy interms of competitiveness, and is therefore an issuethat QTZ is intended to help resolve."
651,2,GER,2023,Quantum Technologies Conceptual Framework Programme,4.
652,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"Hands-on training, quantum education and support for start-ups."
653,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"The implementation of QT in themarket requires well-trained staff, for which thereare currently not enough training opportunities.Already existing connections at PTB with importantplayers from industry provide an excellent startingpoint for training a ‘quantum work force’ of thiskind promptly and as required, making use of userplatforms that are particularly suited to this purpose."
654,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Another option for knowledge transfer is theencouragement and promotion of business start-ups.
655,2,GER,2023,Quantum Technologies Conceptual Framework Programme,In the recent past PTB has become increasingly involved in various QT activities to implement the aspects above: PTB is a founding member of .
656,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"Recent initiatives to strengthen the industry have emerged from this evolving QT ecosystem: ∙ Together with QVLS partners, PTB operates a ."
657,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"Through funding from thestate of Lower Saxony, 14 teams (start-ups andyoung companies) are currently being grantedincentive funding, including the use of technicalinfrastructure and further support."
658,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"∙ The recently selected future cluster (, expected to start in March 2023)complements the high-tech incubator throughcooperation with established industry figures."
659,2,GER,2023,Quantum Technologies Conceptual Framework Programme,PTBcoordinates the BMBF-funded Quantum Communication Germany umbrella project in close cooperation with the BSI.
660,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"The central goal of this projectis to fuel the coherent development of quantumcommunication, to act as a platform for all relevantpartners from Germany and thereby to ensure astrong role for Germany and Europe in terms ofcommercialisation."
661,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"This allows synergies to beleveraged, duplications to be avoided and thereforeensures the optimal use of resources from researchand industry, significantly strengthening competitive positioning in the international environmentand securing technological sovereignty in thelong term."
662,2,GER,2023,Quantum Technologies Conceptual Framework Programme,DIN is directly involved in the projectthrough a subcontract.
663,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"In addition to the umbrella project, the metrology required for industrialimplementation is also being developed from theoutset in various current research programmes, forexample, on quantum computer demonstrators.These activities are open to technology and spandiverse architectures."
664,2,GER,2023,Quantum Technologies Conceptual Framework Programme,An open vacuum chamber.
665,2,GER,2023,Quantum Technologies Conceptual Framework Programme,For the industrial development of QT participation in standardisation is an important factor – standards that have been set outside Europe must not limit the compatibility of QT components developed in Europe.
666,2,GER,2023,Quantum Technologies Conceptual Framework Programme,It is in the interest of Germany holding a strong position that they collaborate in standardisation.
667,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"PTB is involved in various standardisation activities, for example, PTB has co-chaired the of CEN-CENELEC  since 2019, while DIN provides the secretariat."
668,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"Based on this preliminary work, a Joint Technical Committee JTC 22 requested by DIN was recently approved by CEN-CENELEC, the innaugural meeting of which was held in Berlin in March 2023."
669,2,GER,2023,Quantum Technologies Conceptual Framework Programme,PTB is also working with various partners to develop further .
670,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"The goal here is to support the coherent and well-coordinated development of offers in Germany, with the intention of avoiding duplication and providing effective and easy access for interested parties from industry, moving beyond thematic or regional interests."
671,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. [Leibniz Association] In the value chain, Leibniz Association institutions cover the gamut from fundamental research on quantum phenomena and materials to material and device development, as well as systemic heterointegration and prototype solutions."
672,2,GER,2023,Quantum Technologies Conceptual Framework Programme,They research a wide variety of material systems and technology approaches to develop innovative solutions.
673,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"Completely new possibilities can arise, for example, from the lived merging of research in microelectronics and materials sciences."
674,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"With this, research into new oxide, metallic, organic and hybrid functional and nanomaterials and structures is undertaken, which could have great potential for future micro- and nanotechnologies, thereby addressing aspects of integrated smart systems, nanoelectronics and quantum computing."
675,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"Within the Leibniz Association the following institutes conduct research in the field of quantum technologies: the Ferdinand Braun Institute – the Leibniz Institute for Highest Frequency Technology (FBH), the Leibniz Institute for Solid State and Materials Research (IFW), the Leibniz Institute for Innovative Microelectronics (IHP), the Leibniz Institute for Crystal Growth (IKZ), the Leibniz Institute for Surface Modification (IOM), the Leibniz Institute for Photonic Technologies (IPHT), the Paul Drude Institute for Solid State Electronics (PDI) and the Weierstrass Institute for Applied Analysis and Stochastics (WIAS)."
676,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"In addition, the disciplinary breadth of the Leibniz Association also covers economic and social science aspects of the new technologies and opens up new areas of application in the natural, environmental and life sciences."
677,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"The interdisciplinary Leibniz Institutes conduct research in the three main areas of quantum communication, quantum metrology and sensor technology, and quantum computing, as well as on ‘enabling’ technologies, in particular photonics, laser, microwave, signal and cryogenics, control electronics, integrated systems and new software algorithms."
678,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"They develop materials for quantum technologies and characterise the corresponding optical, electrical and structural properties, conduct research on the effects of light-matter interaction and the phenomena of quantum and nanophotonics, and therefore make a fundamental contribution to knowledge-oriented research questions in quantum physics."
679,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"The Leibniz Institutes also supply European research institutes with critical material systems such as isotopically pure semiconductors, therefore making an important contribution to increasing the resilience of the European Research Area."
680,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"With the help of innovative processes and process technologies, as well as through modelling and simulation, it is possible to design and develop new components: electronic or opto-electronic semiconductor components, multi-qubit circuits, quantum sensors and detectors, qubit control, drive and readout circuits."
681,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"Individual Leibniz institutes master the systemic and hybrid integration of these components and enable proof-of-concept demonstrators, complex systems and industrial-grade prototypes up to small-scale production."
682,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"With regard to the tap-proof transmission of encrypted information, the institutes are researching photonic modules and their microintegration in the field of quantum communication."
683,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"In respect of quantum metrology and sensor technology for navigation, the synchronisation of networks, medical diagnostics and highly sensitive imaging techniques, research is undertaken to develop atomic quantum sensors, quantum sensors based on optically pumped magnetometers and defect centres, as well as sensory surfaces."
684,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"In the field of quantum computing, which is impor-tant for potential tasks in critical application fields such as chemistry, meteorology, finance and for mate-rial or drug development, the institutes are research-ing both superconducting and spin-based quantum bit systems as well as components and modules for optical photonic quantum computing and for quan-tum computing based on isotopically pure semicon-ductor systems and ions.The Leibniz Institutes are involved on a national level in relevant projects, such as the Excellence Hub ct.qmat – Complexity and Topology in Quantum Matter, the Research Factory Microelectronics Germany, QSolid – Quantum Computers in the Solid State, MU-NIQC-SC – Munich Quantum Valley Quantum Comput-er Demonstrators – Superconducting Qubits, or QYRO –  Nuclear Spin-based quantum gyroscopes for new space applications, as well as an international level, for example, at BECCAL – Bose-Einstein Condensate and Cold Atom Lab on the International Space Station."
685,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"Under the umbrella of the Leibniz Strategic Forum Technological Sovereignty, the Leibniz institutes have begun to pool their expertise on ‘quantum technolo-gies’, among other things, by coming together in a hub since 2021, thereby deepening cooperation."
686,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"Zentrum für Digitalisierungs- und Technologieforschung der Bundeswehr [Centre for  Digitisation and Technology Research of the  Bundeswehr] () The  is a scientific centre supported by both universities of the German Armed Forces and, as a measure, is part of the Federal Government’s 2020 Corona-Folgen bekämpfen, Wohlstand sichern, Zukunftsfähigkeit stärken [Fighting the Consequences of Covid, Securing Prosperity, Strengthening Future Capability] fiscal stimulus package."
687,2,GER,2023,Quantum Technologies Conceptual Framework Programme,It is subject to academic self-administration.
688,2,GER,2023,Quantum Technologies Conceptual Framework Programme,The funds provided to  by the BMVg division will be used at both Bundeswehr universities to finance research projects and projects for knowledge and technology transfer.
689,2,GER,2023,Quantum Technologies Conceptual Framework Programme,One of the ongoing projects is MuQuaNet: quantum internet in the greater Munich area.
690,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"The aim of the project is to develop, build and operate a quantum-safe communication network for research and evaluation with the University of the Bundeswehr Munich at the heart of it, making it available to other research institutions, authorities and services of the Bundeswehr."
691,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"Constructed from different components, it was designed to prepare for the seamless integration into today’s network communications, demonstrate the wide range of applications and serve as a blueprint for building custom, highly secure communications networks."
692,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"7.Glossary Defects in diamond or NV centres Impurities of a diamond lattice due to individual foreign atoms, such as nitrogen (‘nitrogen vacancy’)."
693,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"This forms an excited spectrum that can be used, even at room temperature, as a single photon source, as the computing unit of a quantum computer or, due to its sensitivity to magnetic fields, as a highly sensitive sensor."
694,2,GER,2023,Quantum Technologies Conceptual Framework Programme,R&D: Research and development Refers primarily to pre-competitive work in a company or research institution that carries a significant technical risk.
695,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"This is in contrast to competitive or experimental development, as well as product development."
696,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Full stack Refers to the sum of all components of a platform or an overall technical system that build on each other.
697,2,GER,2023,Quantum Technologies Conceptual Framework Programme,The origins of the term lie in software development.
698,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"In terms of quantum computing, however, the hardware components are also included."
699,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"Galileo A system of navigation satellites operated by the European Union, which are comparable to the American GPS (Global Positioning System)."
700,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"SMEs: Small and medium-sized enterprises According to the definition by the EU, these are companies with fewer than 250 employees and an annual turnover of no more than EUR 50 million or a balance sheet total of no more than EUR 43 million."
701,2,GER,2023,Quantum Technologies Conceptual Framework Programme,NISQ: Noisy intermediate scale quantum computer Interim objective of achieving ‘medium-sized’ quantum computers with 50 to a couple of 100 qubits.
702,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"These are intended to demonstrate the potential of quantum computers beyond simulations, but will still be severely limited in terms of their computing power due to a lack of control over all qubits."
703,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Optical clock Also known as an atomic clock.
704,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"The frequencies of atomic transitions, usually caesium or rubidium, can be used to calculate a highly accurate time signal."
705,2,GER,2023,Quantum Technologies Conceptual Framework Programme,The method has been used for decades to measure world time.
706,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"However, further technological advances with regard to methodology may also mean it is suitable for future use in telecommunications or for measuring the absolute elevation in terrain (relativistic geodesy)."
707,2,GER,2023,Quantum Technologies Conceptual Framework Programme,PQC: Post-quantum cryptography Describes the need to further develop or replace current encryption methods if they can no longer be deemed secure given the new computing possibilities of quantum computers.
708,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Quantum gyroscope Refers to a measuring device that uses quantum effects to measure rotational movements and their rates of rotation.
709,2,GER,2023,Quantum Technologies Conceptual Framework Programme,(Quantum) gyroscopes are used in particular for navigation applications.
710,2,GER,2023,Quantum Technologies Conceptual Framework Programme,QKD: Quantum key distribution Encryption technology for data communication.
711,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"In contrast to methods that are currently used, QKD uses the quantum mechanical property of entanglement of states during data transmission and is therefore intrinsically interception-proof, meaning that any eavesdropping or tapping could always be detected, resulting in a breakdown of communications."
712,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Qubits: Quantum bits Smallest logical computing unit of a quantum computer in analogy to the bits of traditional computers.
713,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"In contrast to these, qubits can also assume arbitrary states between ‘0’ and ‘1’, which is one of the key features and potential advantages of a quantum computer."
714,2,GER,2023,Quantum Technologies Conceptual Framework Programme,TRL: Technology readiness level Describes the stage of maturity of technologies.
715,2,GER,2023,Quantum Technologies Conceptual Framework Programme,The scale ranges from TRL 1 (description of the functional principle) to TRL 9 (qualified system with proof of successful use).
716,2,GER,2023,Quantum Technologies Conceptual Framework Programme,TRL 5 describes a test set-up in an operational environment.
1,3,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,NATIONAL STRATEGIC OVERVIEW FOR QUANTUM INFORMATION SCIENCE  Product of the  SUBCOMMITTEE ON QUANTUM INFORMATION SCIENCE    under the  COMMITTEE ON SCIENCE  of the  NATIONAL SCIENCE & TECHNOLOGY COUNCIL  SEPTEMBER 2018  Quantum information science: the next technological revolution  Quantum information science (QIS) applies the best understanding of the sub-atomic world—quantum theory—to generate new knowledge and technologies.
2,3,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,"Through developments in QIS, the United States can improve its industrial base, create jobs, and provide economic and national security benefits."
3,3,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,"Prior examples of QIS-related technologies include semiconductor microelectronics, photonics, the global positioning system (GPS), and magnetic resonance imaging (MRI)."
4,3,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,These underpin significant parts of the national economic and defense infrastructure.
5,3,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,Future scientific and technological discoveries from QIS may be even more impactful.
6,3,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,Long-running U.S. Government investments in QIS and more recent industry involvement have transformed this scientific field into a nascent pillar of the American research and development enterprise.
7,3,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,"The Trump administration is committed to maintaining and expanding American leadership in QIS to enable future long-term benefits from, and protection of, the science and technology created through this research."
8,3,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,"Based on the collective input of all the Government agencies invested or interested in QIS, this document presents a national strategic approach to achieving this goal."
9,3,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,"Specifically, the United States will create a visible, systematic, national approach to quantum information research and development, organized under a single brand and coordinated by the National Science and Technology Council’s (NSTC) Subcommittee on Quantum Information Science (SCQIS)."
10,3,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,"These efforts will leverage existing programs and approaches, adapt to the changing and improving scientific and technical knowledge, reflect the best understanding of opportunities and challenges in QIS for the Nation, and take new steps where appropriate."
11,3,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,"The national effort will:    Focus on a science-first approach that aims to identify and solve Grand Challenges: problems whose solutions enable transformative scientific and industrial progress;     Build a quantum-smart and diverse workforce to meet the needs of a growing field;     Encourage industry engagement, providing appropriate mechanisms for public-private partnerships;     Provide the key infrastructure and support needed to realize the scientific and technological opportunities;     Drive economic growth;     Maintain national security; and     Continue to develop international collaboration and cooperation."
12,3,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,"The key next step will be to develop agency-level plans that address the identified approaches and policy opportunities in the next section, which will be integrated into an overall strategic plan."
13,3,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,"This will enable new opportunities on a ten-year horizon, possibly including: the development of quantum processors which may enable limited computing applications; new sensors for biotechnology and defense; next-generation positioning, navigation, and timing systems for military and commercial applications; new approaches to understanding materials, chemistry, and even gravity through quantum information theory; novel algorithms for machine learning and optimization; and transformative cyber security systems including quantum-resistant cryptography in response to developments in QIS."
14,3,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,2 Summary of key policy opportunities  The policy opportunities identified in this strategic overview are summarized below.
15,3,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,"Following these recommendations, along with detailed planning and coordination made possible by the SCQIS as well as engagement with stakeholders, is crucial for the United States’ future success."
